path,word
iam_words/words/a05/a05-004/a05-004-08-07.png,some
iam_words/words/a05/a05-004/a05-004-08-08.png,months
iam_words/words/a05/a05-004/a05-004-08-09.png,","
iam_words/words/a05/a05-004/a05-004-09-00.png,with
iam_words/words/a05/a05-004/a05-004-09-01.png,the
iam_words/words/a05/a05-004/a05-004-09-02.png,Prime
iam_words/words/a05/a05-004/a05-004-09-03.png,Minister's
iam_words/words/a05/a05-004/a05-004-09-04.png,approval
iam_words/words/a05/a05-004/a05-004-09-05.png,.
iam_words/words/a05/a05-009/a05-009-00-00.png,He
iam_words/words/a05/a05-009/a05-009-00-01.png,has
iam_words/words/a05/a05-009/a05-009-00-02.png,had
iam_words/words/a05/a05-009/a05-009-00-03.png,numerous
iam_words/words/a05/a05-009/a05-009-00-04.png,meetings
iam_words/words/a05/a05-009/a05-009-00-05.png,with
iam_words/words/a05/a05-009/a05-009-00-06.png,the
iam_words/words/a05/a05-009/a05-009-00-07.png,Service
iam_words/words/a05/a05-009/a05-009-01-00.png,Ministers
iam_words/words/a05/a05-009/a05-009-01-01.png,.
iam_words/words/a05/a05-009/a05-009-01-02.png,He
iam_words/words/a05/a05-009/a05-009-01-03.png,has
iam_words/words/a05/a05-009/a05-009-01-04.png,also
iam_words/words/a05/a05-009/a05-009-01-05.png,had
iam_words/words/a05/a05-009/a05-009-01-06.png,talks
iam_words/words/a05/a05-009/a05-009-01-07.png,with
iam_words/words/a05/a05-009/a05-009-01-08.png,the
iam_words/words/a05/a05-009/a05-009-01-09.png,Earl
iam_words/words/a05/a05-009/a05-009-02-00.png,of
iam_words/words/a05/a05-009/a05-009-02-01.png,Home
iam_words/words/a05/a05-009/a05-009-02-02.png,","
iam_words/words/a05/a05-009/a05-009-02-03.png,Foreign
iam_words/words/a05/a05-009/a05-009-02-04.png,Secretary
iam_words/words/a05/a05-009/a05-009-02-05.png,","
iam_words/words/a05/a05-009/a05-009-02-06.png,and
iam_words/words/a05/a05-009/a05-009-02-07.png,with
iam_words/words/a05/a05-009/a05-009-02-08.png,other
iam_words/words/a05/a05-009/a05-009-03-00.png,Ministers
iam_words/words/a05/a05-009/a05-009-03-01.png,concerned
iam_words/words/a05/a05-009/a05-009-03-02.png,with
iam_words/words/a05/a05-009/a05-009-03-03.png,overseas
iam_words/words/a05/a05-009/a05-009-03-04.png,aspects
iam_words/words/a05/a05-009/a05-009-04-00.png,of
iam_words/words/a05/a05-009/a05-009-04-01.png,defence
iam_words/words/a05/a05-009/a05-009-04-02.png,policy
iam_words/words/a05/a05-009/a05-009-04-03.png,.
iam_words/words/a05/a05-009/a05-009-04-04.png,Details
iam_words/words/a05/a05-009/a05-009-04-05.png,of
iam_words/words/a05/a05-009/a05-009-04-06.png,the
iam_words/words/a05/a05-009/a05-009-04-07.png,scheme
iam_words/words/a05/a05-009/a05-009-05-00.png,are
iam_words/words/a05/a05-009/a05-009-05-01.png,now
iam_words/words/a05/a05-009/a05-009-05-02.png,being
iam_words/words/a05/a05-009/a05-009-05-03.png,worked
iam_words/words/a05/a05-009/a05-009-05-04.png,out
iam_words/words/a05/a05-009/a05-009-05-05.png,by
iam_words/words/a05/a05-009/a05-009-05-06.png,the
iam_words/words/a05/a05-009/a05-009-05-07.png,Chiefs
iam_words/words/a05/a05-009/a05-009-06-00.png,of
iam_words/words/a05/a05-009/a05-009-06-01.png,Staff
iam_words/words/a05/a05-009/a05-009-06-02.png,","
iam_words/words/a05/a05-009/a05-009-06-03.png,a
iam_words/words/a05/a05-009/a05-009-06-04.png,process
iam_words/words/a05/a05-009/a05-009-06-05.png,that
iam_words/words/a05/a05-009/a05-009-06-06.png,may
iam_words/words/a05/a05-009/a05-009-06-07.png,take
iam_words/words/a05/a05-009/a05-009-06-08.png,four
iam_words/words/a05/a05-009/a05-009-07-00.png,or
iam_words/words/a05/a05-009/a05-009-07-01.png,five
iam_words/words/a05/a05-009/a05-009-07-02.png,months
iam_words/words/a05/a05-009/a05-009-07-03.png,.
iam_words/words/a05/a05-013/a05-013-00-00.png,The
iam_words/words/a05/a05-013/a05-013-00-01.png,scheme
iam_words/words/a05/a05-013/a05-013-00-02.png,will
iam_words/words/a05/a05-013/a05-013-00-03.png,be
iam_words/words/a05/a05-013/a05-013-00-04.png,subject
iam_words/words/a05/a05-013/a05-013-00-05.png,to
iam_words/words/a05/a05-013/a05-013-00-06.png,Cabinet
iam_words/words/a05/a05-013/a05-013-01-00.png,approval
iam_words/words/a05/a05-013/a05-013-01-01.png,.
iam_words/words/a05/a05-013/a05-013-01-02.png,Mr.
iam_words/words/a05/a05-013/a05-013-01-03.png,Watkinson
iam_words/words/a05/a05-013/a05-013-01-04.png,remains
iam_words/words/a05/a05-013/a05-013-01-05.png,con-
iam_words/words/a05/a05-013/a05-013-02-00.png,vinced
iam_words/words/a05/a05-013/a05-013-02-01.png,that
iam_words/words/a05/a05-013/a05-013-02-02.png,the
iam_words/words/a05/a05-013/a05-013-02-03.png,policy
iam_words/words/a05/a05-013/a05-013-02-04.png,initiated
iam_words/words/a05/a05-013/a05-013-02-05.png,in
iam_words/words/a05/a05-013/a05-013-03-00.png,1957
iam_words/words/a05/a05-013/a05-013-03-01.png,","
iam_words/words/a05/a05-013/a05-013-03-02.png,in
iam_words/words/a05/a05-013/a05-013-03-03.png,Mr.
iam_words/words/a05/a05-013/a05-013-03-04.png,Sandys's
iam_words/words/a05/a05-013/a05-013-03-05.png,time
iam_words/words/a05/a05-013/a05-013-03-06.png,as
iam_words/words/a05/a05-013/a05-013-03-07.png,Minister
iam_words/words/a05/a05-013/a05-013-04-00.png,of
iam_words/words/a05/a05-013/a05-013-04-01.png,Defence
iam_words/words/a05/a05-013/a05-013-04-02.png,","
iam_words/words/a05/a05-013/a05-013-04-03.png,is
iam_words/words/a05/a05-013/a05-013-04-04.png,still
iam_words/words/a05/a05-013/a05-013-04-05.png,correct
iam_words/words/a05/a05-013/a05-013-04-06.png,.
iam_words/words/a05/a05-013/a05-013-04-07.png,This
iam_words/words/a05/a05-013/a05-013-04-08.png,was
iam_words/words/a05/a05-013/a05-013-04-09.png,to
iam_words/words/a05/a05-013/a05-013-05-00.png,return
iam_words/words/a05/a05-013/a05-013-05-01.png,to
iam_words/words/a05/a05-013/a05-013-05-02.png,the
iam_words/words/a05/a05-013/a05-013-05-03.png,tradition
iam_words/words/a05/a05-013/a05-013-05-04.png,of
iam_words/words/a05/a05-013/a05-013-05-05.png,all-Regular
iam_words/words/a05/a05-013/a05-013-06-00.png,voluntary
iam_words/words/a05/a05-013/a05-013-06-01.png,forces
iam_words/words/a05/a05-013/a05-013-06-02.png,","
iam_words/words/a05/a05-013/a05-013-06-03.png,with
iam_words/words/a05/a05-013/a05-013-06-04.png,the
iam_words/words/a05/a05-013/a05-013-06-05.png,last
iam_words/words/a05/a05-013/a05-013-06-06.png,National
iam_words/words/a05/a05-013/a05-013-07-00.png,Serviceman
iam_words/words/a05/a05-013/a05-013-07-01.png,out
iam_words/words/a05/a05-013/a05-013-07-02.png,of
iam_words/words/a05/a05-013/a05-013-07-03.png,uniform
iam_words/words/a05/a05-013/a05-013-07-04.png,by
iam_words/words/a05/a05-013/a05-013-07-05.png,the
iam_words/words/a05/a05-013/a05-013-07-06.png,end
iam_words/words/a05/a05-013/a05-013-08-00.png,of
iam_words/words/a05/a05-013/a05-013-08-01.png,1962
iam_words/words/a05/a05-013/a05-013-08-02.png,.
iam_words/words/a05/a05-017/a05-017-00-00.png,The
iam_words/words/a05/a05-017/a05-017-00-01.png,Minister
iam_words/words/a05/a05-017/a05-017-00-02.png,regards
iam_words/words/a05/a05-017/a05-017-00-03.png,the
iam_words/words/a05/a05-017/a05-017-00-04.png,recent
iam_words/words/a05/a05-017/a05-017-00-05.png,trend
iam_words/words/a05/a05-017/a05-017-01-00.png,of
iam_words/words/a05/a05-017/a05-017-01-01.png,recruiting
iam_words/words/a05/a05-017/a05-017-01-02.png,figures
iam_words/words/a05/a05-017/a05-017-01-03.png,as
iam_words/words/a05/a05-017/a05-017-01-04.png,encouraging
iam_words/words/a05/a05-017/a05-017-01-05.png,.
iam_words/words/a05/a05-017/a05-017-02-00.png,He
iam_words/words/a05/a05-017/a05-017-02-01.png,is
iam_words/words/a05/a05-017/a05-017-02-02.png,confident
iam_words/words/a05/a05-017/a05-017-02-03.png,the
iam_words/words/a05/a05-017/a05-017-02-04.png,aim
iam_words/words/a05/a05-017/a05-017-02-05.png,can
iam_words/words/a05/a05-017/a05-017-02-06.png,be
iam_words/words/a05/a05-017/a05-017-02-07.png,achieved
iam_words/words/a05/a05-017/a05-017-02-08.png,.
iam_words/words/a05/a05-017/a05-017-03-00.png,While
iam_words/words/a05/a05-017/a05-017-03-01.png,the
iam_words/words/a05/a05-017/a05-017-03-02.png,possibility
iam_words/words/a05/a05-017/a05-017-03-03.png,of
iam_words/words/a05/a05-017/a05-017-03-04.png,an
iam_words/words/a05/a05-017/a05-017-03-05.png,eventual
iam_words/words/a05/a05-017/a05-017-03-06.png,return
iam_words/words/a05/a05-017/a05-017-04-00.png,to
iam_words/words/a05/a05-017/a05-017-04-01.png,National
iam_words/words/a05/a05-017/a05-017-04-02.png,Service
iam_words/words/a05/a05-017/a05-017-04-03.png,in
iam_words/words/a05/a05-017/a05-017-04-04.png,some
iam_words/words/a05/a05-017/a05-017-04-05.png,form
iam_words/words/a05/a05-017/a05-017-05-00.png,cannot
iam_words/words/a05/a05-017/a05-017-05-01.png,be
iam_words/words/a05/a05-017/a05-017-05-02.png,entirely
iam_words/words/a05/a05-017/a05-017-05-03.png,discounted
iam_words/words/a05/a05-017/a05-017-05-04.png,","
iam_words/words/a05/a05-017/a05-017-05-05.png,he
iam_words/words/a05/a05-017/a05-017-05-06.png,does
iam_words/words/a05/a05-017/a05-017-06-00.png,not
iam_words/words/a05/a05-017/a05-017-06-01.png,agree
iam_words/words/a05/a05-017/a05-017-06-02.png,that
iam_words/words/a05/a05-017/a05-017-06-03.png,the
iam_words/words/a05/a05-017/a05-017-06-04.png,point
iam_words/words/a05/a05-017/a05-017-06-05.png,has
iam_words/words/a05/a05-017/a05-017-06-06.png,been
iam_words/words/a05/a05-017/a05-017-06-07.png,reached
iam_words/words/a05/a05-017/a05-017-07-00.png,where
iam_words/words/a05/a05-017/a05-017-07-01.png,this
iam_words/words/a05/a05-017/a05-017-07-02.png,need
iam_words/words/a05/a05-017/a05-017-07-03.png,even
iam_words/words/a05/a05-017/a05-017-07-04.png,be
iam_words/words/a05/a05-017/a05-017-07-05.png,considered
iam_words/words/a05/a05-017/a05-017-07-06.png,.
iam_words/words/a05/a05-017/a05-017-07-07.png,If
iam_words/words/a05/a05-017/a05-017-08-00.png,National
iam_words/words/a05/a05-017/a05-017-08-01.png,Service
iam_words/words/a05/a05-017/a05-017-08-02.png,is
iam_words/words/a05/a05-017/a05-017-08-03.png,ever
iam_words/words/a05/a05-017/a05-017-08-04.png,resorted
iam_words/words/a05/a05-017/a05-017-08-05.png,to
iam_words/words/a05/a05-017/a05-017-08-06.png,","
iam_words/words/a05/a05-017/a05-017-09-00.png,engagement
iam_words/words/a05/a05-017/a05-017-09-01.png,would
iam_words/words/a05/a05-017/a05-017-09-02.png,probably
iam_words/words/a05/a05-017/a05-017-09-03.png,have
iam_words/words/a05/a05-017/a05-017-09-04.png,to
iam_words/words/a05/a05-017/a05-017-09-05.png,be
iam_words/words/a05/a05-017/a05-017-09-06.png,for
iam_words/words/a05/a05-017/a05-017-10-00.png,three
iam_words/words/a05/a05-017/a05-017-10-01.png,years
iam_words/words/a05/a05-017/a05-017-10-02.png,.
iam_words/words/a05/a05-022/a05-022-00-00.png,It
iam_words/words/a05/a05-022/a05-022-00-01.png,is
iam_words/words/a05/a05-022/a05-022-00-02.png,thought
iam_words/words/a05/a05-022/a05-022-00-03.png,this
iam_words/words/a05/a05-022/a05-022-00-04.png,would
iam_words/words/a05/a05-022/a05-022-00-05.png,be
iam_words/words/a05/a05-022/a05-022-00-06.png,the
iam_words/words/a05/a05-022/a05-022-00-07.png,minimum
iam_words/words/a05/a05-022/a05-022-01-00.png,necessary
iam_words/words/a05/a05-022/a05-022-01-01.png,for
iam_words/words/a05/a05-022/a05-022-01-02.png,the
iam_words/words/a05/a05-022/a05-022-01-03.png,extended
iam_words/words/a05/a05-022/a05-022-01-04.png,training
iam_words/words/a05/a05-022/a05-022-01-05.png,modern
iam_words/words/a05/a05-022/a05-022-02-00.png,arms
iam_words/words/a05/a05-022/a05-022-02-01.png,require
iam_words/words/a05/a05-022/a05-022-02-02.png,and
iam_words/words/a05/a05-022/a05-022-02-03.png,to
iam_words/words/a05/a05-022/a05-022-02-04.png,enable
iam_words/words/a05/a05-022/a05-022-02-05.png,each
iam_words/words/a05/a05-022/a05-022-02-06.png,man
iam_words/words/a05/a05-022/a05-022-02-07.png,to
iam_words/words/a05/a05-022/a05-022-03-00.png,serve
iam_words/words/a05/a05-022/a05-022-03-01.png,at
iam_words/words/a05/a05-022/a05-022-03-02.png,least
iam_words/words/a05/a05-022/a05-022-03-03.png,a
iam_words/words/a05/a05-022/a05-022-03-04.png,year
iam_words/words/a05/a05-022/a05-022-03-05.png,overseas
iam_words/words/a05/a05-022/a05-022-03-06.png,.
iam_words/words/a05/a05-022/a05-022-03-07.png,There
iam_words/words/a05/a05-022/a05-022-03-08.png,is
iam_words/words/a05/a05-022/a05-022-04-00.png,no
iam_words/words/a05/a05-022/a05-022-04-01.png,truth
iam_words/words/a05/a05-022/a05-022-04-02.png,in
iam_words/words/a05/a05-022/a05-022-04-03.png,suggestions
iam_words/words/a05/a05-022/a05-022-04-04.png,that
iam_words/words/a05/a05-022/a05-022-04-05.png,Mr.
iam_words/words/a05/a05-022/a05-022-04-06.png,Watkinson
iam_words/words/a05/a05-022/a05-022-05-00.png,is
iam_words/words/a05/a05-022/a05-022-05-01.png,at
iam_words/words/a05/a05-022/a05-022-05-02.png,odds
iam_words/words/a05/a05-022/a05-022-05-03.png,with
iam_words/words/a05/a05-022/a05-022-05-04.png,the
iam_words/words/a05/a05-022/a05-022-05-05.png,Service
iam_words/words/a05/a05-022/a05-022-05-06.png,chiefs
iam_words/words/a05/a05-022/a05-022-05-07.png,over
iam_words/words/a05/a05-022/a05-022-06-00.png,the
iam_words/words/a05/a05-022/a05-022-06-01.png,decision
iam_words/words/a05/a05-022/a05-022-06-02.png,to
iam_words/words/a05/a05-022/a05-022-06-03.png,dispense
iam_words/words/a05/a05-022/a05-022-06-04.png,with
iam_words/words/a05/a05-022/a05-022-06-05.png,National
iam_words/words/a05/a05-022/a05-022-07-00.png,Service
iam_words/words/a05/a05-022/a05-022-07-01.png,","
iam_words/words/a05/a05-022/a05-022-07-02.png,or
iam_words/words/a05/a05-022/a05-022-07-03.png,over
iam_words/words/a05/a05-022/a05-022-07-04.png,any
iam_words/words/a05/a05-022/a05-022-07-05.png,other
iam_words/words/a05/a05-022/a05-022-07-06.png,aspect
iam_words/words/a05/a05-022/a05-022-07-07.png,of
iam_words/words/a05/a05-022/a05-022-08-00.png,defence
iam_words/words/a05/a05-022/a05-022-08-01.png,policy
iam_words/words/a05/a05-022/a05-022-08-02.png,.
iam_words/words/a05/a05-025/a05-025-00-00.png,Criticisms
iam_words/words/a05/a05-025/a05-025-00-01.png,about
iam_words/words/a05/a05-025/a05-025-00-02.png,Army
iam_words/words/a05/a05-025/a05-025-00-03.png,manpower
iam_words/words/a05/a05-025/a05-025-00-04.png,appear
iam_words/words/a05/a05-025/a05-025-01-00.png,to
iam_words/words/a05/a05-025/a05-025-01-01.png,have
iam_words/words/a05/a05-025/a05-025-01-02.png,come
iam_words/words/a05/a05-025/a05-025-01-03.png,mainly
iam_words/words/a05/a05-025/a05-025-01-04.png,from
iam_words/words/a05/a05-025/a05-025-01-05.png,retired
iam_words/words/a05/a05-025/a05-025-01-06.png,officers
iam_words/words/a05/a05-025/a05-025-02-00.png,who
iam_words/words/a05/a05-025/a05-025-02-01.png,have
iam_words/words/a05/a05-025/a05-025-02-02.png,held
iam_words/words/a05/a05-025/a05-025-02-03.png,high
iam_words/words/a05/a05-025/a05-025-02-04.png,positions
iam_words/words/a05/a05-025/a05-025-02-05.png,but
iam_words/words/a05/a05-025/a05-025-03-00.png,are
iam_words/words/a05/a05-025/a05-025-03-01.png,out
iam_words/words/a05/a05-025/a05-025-03-02.png,of
iam_words/words/a05/a05-025/a05-025-03-03.png,touch
iam_words/words/a05/a05-025/a05-025-03-04.png,with
iam_words/words/a05/a05-025/a05-025-03-05.png,the
iam_words/words/a05/a05-025/a05-025-03-06.png,existing
iam_words/words/a05/a05-025/a05-025-03-07.png,situation
iam_words/words/a05/a05-025/a05-025-03-08.png,.
iam_words/words/a05/a05-025/a05-025-04-00.png,Mr.
iam_words/words/a05/a05-025/a05-025-04-01.png,Watkinson
iam_words/words/a05/a05-025/a05-025-04-02.png,has
iam_words/words/a05/a05-025/a05-025-04-03.png,had
iam_words/words/a05/a05-025/a05-025-04-04.png,the
iam_words/words/a05/a05-025/a05-025-04-05.png,utmost
iam_words/words/a05/a05-025/a05-025-04-06.png,support
iam_words/words/a05/a05-025/a05-025-05-00.png,from
iam_words/words/a05/a05-025/a05-025-05-01.png,the
iam_words/words/a05/a05-025/a05-025-05-02.png,C.I.G.S.
iam_words/words/a05/a05-025/a05-025-05-03.png,","
iam_words/words/a05/a05-025/a05-025-05-04.png,Field-Marshal
iam_words/words/a05/a05-025/a05-025-05-05.png,Sir
iam_words/words/a05/a05-025/a05-025-06-00.png,Francis
iam_words/words/a05/a05-025/a05-025-06-01.png,Festing
iam_words/words/a05/a05-025/a05-025-06-02.png,","
iam_words/words/a05/a05-025/a05-025-06-03.png,who
iam_words/words/a05/a05-025/a05-025-06-04.png,believes
iam_words/words/a05/a05-025/a05-025-06-05.png,completely
iam_words/words/a05/a05-025/a05-025-07-00.png,in
iam_words/words/a05/a05-025/a05-025-07-01.png,the
iam_words/words/a05/a05-025/a05-025-07-02.png,principle
iam_words/words/a05/a05-025/a05-025-07-03.png,of
iam_words/words/a05/a05-025/a05-025-07-04.png,an
iam_words/words/a05/a05-025/a05-025-07-05.png,all-Regular
iam_words/words/a05/a05-025/a05-025-07-06.png,army
iam_words/words/a05/a05-025/a05-025-07-07.png,.
iam_words/words/a05/a05-025/a05-025-08-00.png,Gen.
iam_words/words/a05/a05-025/a05-025-08-01.png,Sir
iam_words/words/a05/a05-025/a05-025-08-02.png,Richard
iam_words/words/a05/a05-025/a05-025-08-03.png,Hull
iam_words/words/a05/a05-025/a05-025-08-04.png,","
iam_words/words/a05/a05-025/a05-025-08-05.png,who
iam_words/words/a05/a05-025/a05-025-08-06.png,is
iam_words/words/a05/a05-025/a05-025-08-07.png,to
iam_words/words/a05/a05-025/a05-025-08-08.png,succeed
iam_words/words/a05/a05-025/a05-025-09-00.png,Sir
iam_words/words/a05/a05-025/a05-025-09-01.png,Francis
iam_words/words/a05/a05-025/a05-025-09-02.png,","
iam_words/words/a05/a05-025/a05-025-09-03.png,is
iam_words/words/a05/a05-025/a05-025-09-04.png,equally
iam_words/words/a05/a05-025/a05-025-09-05.png,convinced
iam_words/words/a05/a05-025/a05-025-09-06.png,Mr.
iam_words/words/a05/a05-025/a05-025-10-00.png,Watkinson
iam_words/words/a05/a05-025/a05-025-10-01.png,is
iam_words/words/a05/a05-025/a05-025-10-02.png,right
iam_words/words/a05/a05-025/a05-025-10-03.png,.
iam_words/words/a05/a05-029/a05-029-00-00.png,Sir
iam_words/words/a05/a05-029/a05-029-00-01.png,Francis
iam_words/words/a05/a05-029/a05-029-00-02.png,is
iam_words/words/a05/a05-029/a05-029-00-03.png,to
iam_words/words/a05/a05-029/a05-029-00-04.png,hand
iam_words/words/a05/a05-029/a05-029-00-05.png,over
iam_words/words/a05/a05-029/a05-029-00-06.png,to
iam_words/words/a05/a05-029/a05-029-00-07.png,Sir
iam_words/words/a05/a05-029/a05-029-00-08.png,Richard
iam_words/words/a05/a05-029/a05-029-01-00.png,as
iam_words/words/a05/a05-029/a05-029-01-01.png,from
iam_words/words/a05/a05-029/a05-029-01-02.png,Nov.
iam_words/words/a05/a05-029/a05-029-01-03.png,1
iam_words/words/a05/a05-029/a05-029-01-04.png,.
iam_words/words/a05/a05-029/a05-029-01-05.png,The
iam_words/words/a05/a05-029/a05-029-01-06.png,hand-over
iam_words/words/a05/a05-029/a05-029-01-07.png,","
iam_words/words/a05/a05-029/a05-029-01-08.png,due
iam_words/words/a05/a05-029/a05-029-01-09.png,in
iam_words/words/a05/a05-029/a05-029-02-00.png,September
iam_words/words/a05/a05-029/a05-029-02-01.png,","
iam_words/words/a05/a05-029/a05-029-02-02.png,was
iam_words/words/a05/a05-029/a05-029-02-03.png,delayed
iam_words/words/a05/a05-029/a05-029-02-04.png,because
iam_words/words/a05/a05-029/a05-029-02-05.png,of
iam_words/words/a05/a05-029/a05-029-02-06.png,the
iam_words/words/a05/a05-029/a05-029-03-00.png,Berlin
iam_words/words/a05/a05-029/a05-029-03-01.png,crisis
iam_words/words/a05/a05-029/a05-029-03-02.png,.
iam_words/words/a05/a05-029/a05-029-03-03.png,Mr.
iam_words/words/a05/a05-029/a05-029-03-04.png,Watkinson
iam_words/words/a05/a05-029/a05-029-03-05.png,and
iam_words/words/a05/a05-029/a05-029-03-06.png,his
iam_words/words/a05/a05-029/a05-029-03-07.png,advisers
iam_words/words/a05/a05-029/a05-029-04-00.png,felt
iam_words/words/a05/a05-029/a05-029-04-01.png,the
iam_words/words/a05/a05-029/a05-029-04-02.png,change
iam_words/words/a05/a05-029/a05-029-04-03.png,would
iam_words/words/a05/a05-029/a05-029-04-04.png,be
iam_words/words/a05/a05-029/a05-029-04-05.png,unwise
iam_words/words/a05/a05-029/a05-029-04-06.png,at
iam_words/words/a05/a05-029/a05-029-04-07.png,a
iam_words/words/a05/a05-029/a05-029-05-00.png,moment
iam_words/words/a05/a05-029/a05-029-05-01.png,#
iam_words/words/a05/a05-029/a05-029-05-02.png,when
iam_words/words/a05/a05-029/a05-029-05-03.png,attention
iam_words/words/a05/a05-029/a05-029-05-04.png,had
iam_words/words/a05/a05-029/a05-029-05-05.png,to
iam_words/words/a05/a05-029/a05-029-05-06.png,be
iam_words/words/a05/a05-029/a05-029-06-00.png,concentrated
iam_words/words/a05/a05-029/a05-029-06-01.png,on
iam_words/words/a05/a05-029/a05-029-06-02.png,possible
iam_words/words/a05/a05-029/a05-029-06-03.png,need
iam_words/words/a05/a05-029/a05-029-06-04.png,for
iam_words/words/a05/a05-029/a05-029-06-05.png,important
iam_words/words/a05/a05-029/a05-029-07-00.png,military
iam_words/words/a05/a05-029/a05-029-07-01.png,operations
iam_words/words/a05/a05-029/a05-029-07-02.png,.
iam_words/words/a05/a05-029/a05-029-07-03.png,For
iam_words/words/a05/a05-029/a05-029-07-04.png,this
iam_words/words/a05/a05-029/a05-029-07-05.png,reason
iam_words/words/a05/a05-029/a05-029-07-06.png,Sir
iam_words/words/a05/a05-029/a05-029-08-00.png,Francis
iam_words/words/a05/a05-029/a05-029-08-01.png,stayed
iam_words/words/a05/a05-029/a05-029-08-02.png,on
iam_words/words/a05/a05-029/a05-029-08-03.png,","
iam_words/words/a05/a05-029/a05-029-08-04.png,and
iam_words/words/a05/a05-029/a05-029-08-05.png,#
iam_words/words/a05/a05-029/a05-029-08-06.png,sacrificed
iam_words/words/a05/a05-029/a05-029-09-00.png,his
iam_words/words/a05/a05-029/a05-029-09-01.png,leave
iam_words/words/a05/a05-029/a05-029-09-02.png,.
iam_words/words/a05/a05-039/a05-039-00-00.png,There
iam_words/words/a05/a05-039/a05-039-00-01.png,was
iam_words/words/a05/a05-039/a05-039-00-02.png,a
iam_words/words/a05/a05-039/a05-039-00-03.png,computed
iam_words/words/a05/a05-039/a05-039-00-04.png,8.4
iam_words/words/a05/a05-039/a05-039-00-05.png,per
iam_words/words/a05/a05-039/a05-039-00-06.png,cent.
iam_words/words/a05/a05-039/a05-039-00-07.png,swing
iam_words/words/a05/a05-039/a05-039-01-00.png,towards
iam_words/words/a05/a05-039/a05-039-01-01.png,the
iam_words/words/a05/a05-039/a05-039-01-02.png,Nationalist
iam_words/words/a05/a05-039/a05-039-01-03.png,party
iam_words/words/a05/a05-039/a05-039-01-04.png,of
iam_words/words/a05/a05-039/a05-039-01-05.png,Dr.
iam_words/words/a05/a05-039/a05-039-01-06.png,Verwoerd
iam_words/words/a05/a05-039/a05-039-01-07.png,","
iam_words/words/a05/a05-039/a05-039-02-00.png,the
iam_words/words/a05/a05-039/a05-039-02-01.png,Prime
iam_words/words/a05/a05-039/a05-039-02-02.png,Minister
iam_words/words/a05/a05-039/a05-039-02-03.png,.
iam_words/words/a05/a05-039/a05-039-02-04.png,This
iam_words/words/a05/a05-039/a05-039-02-05.png,implies
iam_words/words/a05/a05-039/a05-039-02-06.png,the
iam_words/words/a05/a05-039/a05-039-02-07.png,dis-
iam_words/words/a05/a05-039/a05-039-03-00.png,appearance
iam_words/words/a05/a05-039/a05-039-03-01.png,of
iam_words/words/a05/a05-039/a05-039-03-02.png,the
iam_words/words/a05/a05-039/a05-039-03-03.png,Progressive
iam_words/words/a05/a05-039/a05-039-03-04.png,party
iam_words/words/a05/a05-039/a05-039-03-05.png,from
iam_words/words/a05/a05-039/a05-039-04-00.png,the
iam_words/words/a05/a05-039/a05-039-04-01.png,House
iam_words/words/a05/a05-039/a05-039-04-02.png,.
iam_words/words/a05/a05-039/a05-039-04-03.png,Early
iam_words/words/a05/a05-039/a05-039-04-04.png,results
iam_words/words/a05/a05-039/a05-039-04-05.png,in
iam_words/words/a05/a05-039/a05-039-04-06.png,yesterday's
iam_words/words/a05/a05-039/a05-039-05-00.png,general
iam_words/words/a05/a05-039/a05-039-05-01.png,election
iam_words/words/a05/a05-039/a05-039-05-02.png,showed
iam_words/words/a05/a05-039/a05-039-05-03.png,Nationalists
iam_words/words/a05/a05-039/a05-039-05-04.png,being
iam_words/words/a05/a05-039/a05-039-06-00.png,returned
iam_words/words/a05/a05-039/a05-039-06-01.png,in
iam_words/words/a05/a05-039/a05-039-06-02.png,their
iam_words/words/a05/a05-039/a05-039-06-03.png,strongholds
iam_words/words/a05/a05-039/a05-039-06-04.png,","
iam_words/words/a05/a05-039/a05-039-06-05.png,like
iam_words/words/a05/a05-039/a05-039-06-06.png,Bloem-
iam_words/words/a05/a05-039/a05-039-07-00.png,fontein
iam_words/words/a05/a05-039/a05-039-07-01.png,and
iam_words/words/a05/a05-039/a05-039-07-02.png,the
iam_words/words/a05/a05-039/a05-039-07-03.png,Transvaal
iam_words/words/a05/a05-039/a05-039-07-04.png,","
iam_words/words/a05/a05-039/a05-039-07-05.png,with
iam_words/words/a05/a05-039/a05-039-07-06.png,slightly
iam_words/words/a05/a05-039/a05-039-08-00.png,increased
iam_words/words/a05/a05-039/a05-039-08-01.png,majorities
iam_words/words/a05/a05-039/a05-039-08-02.png,.
iam_words/words/a05/a05-039/a05-039-08-03.png,In
iam_words/words/a05/a05-039/a05-039-08-04.png,the
iam_words/words/a05/a05-039/a05-039-08-05.png,Cape
iam_words/words/a05/a05-039/a05-039-08-06.png,","
iam_words/words/a05/a05-039/a05-039-08-07.png,the
iam_words/words/a05/a05-039/a05-039-09-00.png,veteran
iam_words/words/a05/a05-039/a05-039-09-01.png,United
iam_words/words/a05/a05-039/a05-039-09-02.png,Party
iam_words/words/a05/a05-039/a05-039-09-03.png,politician
iam_words/words/a05/a05-039/a05-039-09-04.png,","
iam_words/words/a05/a05-039/a05-039-09-05.png,Mr.
iam_words/words/a05/a05-039/a05-039-09-06.png,Harry
iam_words/words/a05/a05-039/a05-039-10-00.png,Lawrence
iam_words/words/a05/a05-039/a05-039-10-01.png,","
